band,decl,decl_err,eta_int,extract_type,f_datapoints,f_int,f_int_err,freq_eff,ra,ra_err,runcatid,tau_time,taustart_ts,v_int,xtrsrc
23,27.4634123827,0.111348501351,2.50776051377,0,5862,20.04481446,6.20880853246,61816408.0,197.968434839,0.124569595105,198,1.0,2017-02-25 04:27:26,0.613643329162,1903431
24,27.2105862289,0.137362272664,2.56081493341,1,5910,19.1394684479,7.29751606011,58300780.0,197.950086081,0.153100771696,198,1.0,2017-02-25 04:27:26,76.8607231523,1903513
23,27.2106182339,0.188202688378,2.50745015942,1,5863,12.4858513346,6.52526417706,61816408.0,197.950083498,0.209830061146,198,1.0,2017-02-25 04:27:27,0.613641751033,1903774
24,27.403726568,0.114942498093,2.5603860044,0,5911,20.2565218068,6.47573955044,58300780.0,197.893139819,0.128539496418,198,1.0,2017-02-25 04:27:27,76.8672231045,1903626
23,27.2106182339,0.184042181547,2.50717107098,1,5864,12.118615091,6.19327712604,61816408.0,197.950083498,0.205192560055,198,1.0,2017-02-25 04:27:28,0.613644086632,1903971
24,27.2106182339,0.165458501384,2.56018161733,1,5912,13.8813328238,6.37694269134,58300780.0,197.950083498,0.184454611257,198,1.0,2017-02-25 04:27:28,76.873723253,1903906
24,27.2106182339,0.16568691716,2.56003898941,1,5913,13.2864487724,6.11221539427,58300780.0,197.950083498,0.184714651053,198,1.0,2017-02-25 04:27:29,76.8802229211,1904087
23,27.2106182339,0.3040873162,2.50712034823,1,5865,7.9327804216,6.70365302928,61816408.0,197.950083498,0.339264555154,198,1.0,2017-02-25 04:27:29,0.613698600372,1904185
23,27.2106182339,0.330039861565,2.50740187796,1,5866,6.23413994178,5.71881889008,61816408.0,197.950083498,0.3682817895,198,1.0,2017-02-25 04:27:30,0.613778199702,1904394
24,27.2106182339,0.172845284409,2.55988275653,1,5914,13.1939589892,6.33235754145,58300780.0,197.950083498,0.192707973143,198,1.0,2017-02-25 04:27:30,76.88672205,1904305
24,27.2106182339,0.180279288283,2.55962447706,1,5915,14.1136111752,7.06558719043,58300780.0,197.950083498,0.201010004296,198,1.0,2017-02-25 04:27:31,76.8932205214,1904513
23,27.2106182339,0.211209517308,2.50739750512,1,5867,9.29947230241,5.4554032768,61816408.0,197.950083498,0.235536575892,198,1.0,2017-02-25 04:27:31,0.613814111906,1904599
24,27.2106182339,0.179495233813,2.55953270032,1,5916,12.466735741,6.21406913205,58300780.0,197.950083498,0.200140545974,198,1.0,2017-02-25 04:27:32,76.899718636,1904749
23,27.2106037592,0.322104312877,2.50741390605,1,5868,7.30299253992,6.56236199202,61816408.0,197.950073535,0.3613284229,198,1.0,2017-02-25 04:30:37,0.613877595922,1936886
24,26.9762642717,0.120517991449,2.55910070205,0,5917,20.8579364806,6.99172321234,58300780.0,197.788766836,0.134697478857,198,1.0,2017-02-25 04:30:37,76.9062152177,1936784
24,27.2106037592,0.152585898949,2.55870472444,1,5918,17.7766131354,7.55878000359,58300780.0,197.950073535,0.171009962935,198,1.0,2017-02-25 04:30:38,76.912711611,1936990
23,27.2106037592,0.291894991411,2.50736822331,1,5869,8.06458040193,6.56599317896,61816408.0,197.950073535,0.327394590224,198,1.0,2017-02-25 04:30:38,0.613930160359,1937032
24,27.2106037592,0.171531899253,2.55832991539,1,5919,16.6456824491,7.9580463701,58300780.0,197.950073535,0.192269482302,198,1.0,2017-02-25 04:30:39,76.9192075875,1937143
23,27.2106037592,0.348841531724,2.50747673087,1,5870,6.56224801374,6.38750252676,61816408.0,197.950073535,0.3914028714,198,1.0,2017-02-25 04:30:39,0.614004625556,1937181
24,27.2106037592,0.15807896246,2.55792222685,1,5920,18.2291345249,8.03091175569,58300780.0,197.950073535,0.177181978244,198,1.0,2017-02-25 04:30:40,76.9257028291,1937285
23,27.2106037592,0.328013915426,2.50756270854,1,5871,6.9105225959,6.32423520306,61816408.0,197.950073535,0.368001955697,198,1.0,2017-02-25 04:30:40,0.614073821863,1937322
24,27.2106037592,0.150088900254,2.55750234341,1,5921,19.1381669769,8.00488260786,58300780.0,197.950073535,0.168223742026,198,1.0,2017-02-25 04:30:41,76.9321974151,1937437
23,27.2106037592,0.265134569315,2.50753416305,1,5872,8.39211588131,6.2056142357,61816408.0,197.950073535,0.297361069377,198,1.0,2017-02-25 04:30:41,0.614121769014,1937476
24,27.2106037592,0.15494640658,2.55713003874,1,5922,16.9416645542,7.31592646022,58300780.0,197.950073535,0.173677903051,198,1.0,2017-02-25 04:30:42,76.9386917097,1937571
23,27.210592171,0.328269654542,2.5076593477,1,5873,6.74842296846,6.18336889449,61816408.0,197.950070418,0.368514999674,198,1.0,2017-02-25 04:31:01,0.614193339395,1941054
24,27.0281379648,0.118869096073,2.55670830256,0,5923,23.1589505153,7.66032706823,58300780.0,197.90098993,0.132950815969,198,1.0,2017-02-25 04:31:01,76.9451847265,1940891
24,27.210592171,0.132206115416,2.55628302125,1,5924,19.8659189965,7.32125123507,58300780.0,197.950070418,0.148255756254,198,1.0,2017-02-25 04:31:02,76.9516775806,1941155
23,27.210592171,0.405041479137,2.50778382878,1,5874,5.89049962268,6.66272292163,61816408.0,197.950070418,0.454908249526,198,1.0,2017-02-25 04:31:02,0.614278065889,1941235
23,27.210592171,0.506178155081,2.50812702906,1,5875,4.4604990471,6.30891379064,61816408.0,197.950070418,0.568836280044,198,1.0,2017-02-25 04:31:03,0.614386020819,1941372
24,27.210592171,0.138789596362,2.55585984153,1,5925,19.6032823149,7.58481896927,58300780.0,197.950070418,0.155648711759,198,1.0,2017-02-25 04:31:03,76.9581699169,1941321
24,27.210592171,0.130003739654,2.55542873416,1,5926,20.989062214,7.60646486194,58300780.0,197.950070418,0.145792699671,198,1.0,2017-02-25 04:31:04,76.9646615423,1941459
23,27.210592171,0.601755212769,2.50842205062,1,5876,4.00383438382,6.73620580974,61816408.0,197.950070418,0.67662814873,198,1.0,2017-02-25 04:31:04,0.614501704228,1941532
23,27.2105773528,0.526132214725,2.50857425823,1,5877,4.81494153061,7.07982103519,61816408.0,197.950066885,0.591361381249,198,1.0,2017-02-25 04:31:05,0.614603669606,1941702
24,26.9831224471,0.117338568983,2.55500541532,0,5927,22.906619503,7.47654921307,58300780.0,197.895835872,0.131165447281,198,1.0,2017-02-25 04:31:05,76.9711523945,1941562
23,27.2105773528,5.11228996794,2.50944758503,1,5878,-0.452035004332,6.62911165487,61816408.0,197.950066885,5.90234695683,198,1.0,2017-02-25 04:31:06,0.614803640244,1941850
24,27.2105773528,0.170189805803,2.55462177907,1,5928,17.0079653474,8.07198931224,58300780.0,197.950066885,0.19091334068,198,1.0,2017-02-25 04:31:06,76.9776433903,1941795
24,27.2105773528,0.145879534524,2.55421120252,1,5929,18.6520104352,7.58649457576,58300780.0,197.950066885,0.163625375241,198,1.0,2017-02-25 04:31:07,76.9841336453,1941937
23,27.2105773528,0.72309303435,2.50971604272,1,5879,3.51050852725,7.10259892688,61816408.0,197.950066885,0.813691237214,198,1.0,2017-02-25 04:31:07,0.614927767236,1941990
23,27.2105773528,2.25900156049,2.51035117609,1,5880,1.0551241388,6.72851730648,61816408.0,197.950066885,2.56445024665,198,1.0,2017-02-25 04:31:08,0.615097350173,1942146
24,27.2105773528,0.192544391915,2.55392693967,1,5930,14.1860673574,7.6185889956,58300780.0,197.950066885,0.216029624352,198,1.0,2017-02-25 04:31:08,76.9906238764,1942096
24,27.2105773528,0.159490951352,2.55355268713,1,5931,16.9308618691,7.53011011538,58300780.0,197.950066885,0.17891663226,198,1.0,2017-02-25 04:31:09,76.9971132377,1942251
23,27.2105773528,1.34522010771,2.51067240257,1,5881,2.00211341121,7.56337482254,61816408.0,197.950066885,1.51919694837,198,1.0,2017-02-25 04:31:09,0.615248773282,1942326
24,27.2105773528,0.144226508914,2.55313865863,1,5932,18.906678521,7.60329942365,58300780.0,197.950066885,0.161783898494,198,1.0,2017-02-25 04:31:10,77.0036018198,1942436
23,27.265805546,0.126295155814,2.51026163701,0,5882,20.0494096846,7.0890574064,61816408.0,198.027621918,0.142515359745,198,1.0,2017-02-25 04:34:25,0.615189878194,1974093
23,27.1997089656,0.10772871661,2.50991885453,0,5883,22.6667530006,6.83118259867,61816408.0,198.006927142,0.121447918271,198,1.0,2017-02-25 04:34:26,0.615121769562,1974217
24,27.210580417,0.180009067274,2.55282994435,1,5933,14.9029015653,7.51262427365,58300780.0,197.950071187,0.203134909693,198,1.0,2017-02-25 04:34:26,77.0100903241,1974253
23,27.1517569179,0.107711091202,2.50965673117,0,5884,25.3913254261,7.64913600545,61816408.0,197.963362149,0.121378878228,198,1.0,2017-02-25 04:34:27,0.615049796504,1974362
24,27.2105795879,0.143809934559,2.55240145965,1,5934,20.4369257107,8.2284403537,58300780.0,197.950075523,0.162256228628,198,1.0,2017-02-25 04:34:27,77.0165776318,1974389
23,27.1937501053,0.0982247128239,2.50949351086,0,5885,27.1510974715,7.45878678979,61816408.0,198.031326597,0.110704572386,198,1.0,2017-02-25 04:34:28,0.614978438749,1974489
24,27.1208205996,0.112323571,2.5520106726,0,5935,25.092375754,7.87871368427,58300780.0,198.01801579,0.126473368627,198,1.0,2017-02-25 04:34:28,77.023063846,1974462
23,27.1672710389,0.0827704034351,2.50962842684,0,5886,30.8387254257,7.13605582326,61816408.0,198.010325001,0.0932566700752,198,1.0,2017-02-25 04:34:29,0.614916229269,1974613
24,27.0747580187,0.105248605472,2.55166601044,0,5936,26.9200875756,7.91697759738,58300780.0,197.992085406,0.118442861637,198,1.0,2017-02-25 04:34:29,77.0295492985,1974586
24,27.1513847573,0.0878229817956,2.55156328035,0,5937,32.3595025259,7.94584192439,58300780.0,197.980916993,0.0989515723724,198,1.0,2017-02-25 04:34:30,77.0360335654,1974718
23,27.1166261951,0.0761890633042,2.51010047449,0,5887,35.0099824639,7.45327018332,61816408.0,197.9861958,0.0857879114521,198,1.0,2017-02-25 04:34:30,0.614877213879,1974745
23,27.1438110941,0.0650562074326,2.51112749586,0,5888,38.1643695674,6.93698629859,61816408.0,198.000971118,0.0732731556177,198,1.0,2017-02-25 04:34:31,0.614864761035,1974871
24,27.1282057571,0.0825373743521,2.55154541631,0,5938,33.2998246617,7.6809710151,58300780.0,198.013088732,0.0929411543809,198,1.0,2017-02-25 04:34:31,77.042517175,1974845
23,27.1263753084,0.0630862786019,2.5125414956,0,5889,42.5746661295,7.50281669742,61816408.0,197.995106901,0.071039401407,198,1.0,2017-02-25 04:34:32,0.614902451292,1974987
24,27.1245073536,0.0740302618004,2.55191492903,0,5939,38.7555584946,8.01741727831,58300780.0,197.987034802,0.0833708200199,198,1.0,2017-02-25 04:34:32,77.0489995971,1974961
24,27.1130646522,0.05962244849,2.55330898848,0,5940,47.1055675174,7.84339513203,58300780.0,197.998158777,0.0671241468629,198,1.0,2017-02-25 04:34:33,77.055480492,1975086
23,27.1310301728,0.0608994975245,2.51424824734,0,5890,45.0272133854,7.65919960477,61816408.0,198.012062324,0.0685747768212,198,1.0,2017-02-25 04:34:33,0.614974463889,1975108
24,27.0841674514,0.0630071221806,2.55440690825,0,5941,45.3027544092,7.96944590527,58281248.0,198.019652591,0.0708954127883,198,1.0,2017-02-25 04:34:34,77.0619610517,1975217
23,27.1394528711,0.0587339658605,2.51621067454,0,5891,46.4976749024,7.62793255841,61816408.0,198.019103276,0.0661428107286,198,1.0,2017-02-25 04:34:34,0.615069149314,1975244
23,27.1325486848,0.0597448119706,2.51809612747,0,5892,46.5835504867,7.77513271452,61816408.0,197.977213648,0.0672965035197,198,1.0,2017-02-25 04:34:35,0.615164940412,1975357
24,27.0938361177,0.055433421116,2.55642535725,0,5942,51.9696962487,8.0420243155,58300780.0,198.010230072,0.0623861790598,198,1.0,2017-02-25 04:34:35,77.0684402818,1975333
23,27.152107996,0.0536256011101,2.52074140329,0,5893,49.3183288579,7.38659759417,61816408.0,198.01293499,0.0604064196441,198,1.0,2017-02-25 04:34:36,0.615307601149,1975485
24,27.0835517706,0.0513809683642,2.55936696275,0,5943,59.4736640749,8.52800097074,58300780.0,198.004008378,0.0578190901669,198,1.0,2017-02-25 04:34:36,77.0749180839,1975463
23,27.1572738192,0.0483245476133,2.52435560309,0,5894,52.4002432769,7.07033546057,61816408.0,198.016682735,0.0544378786979,198,2.0,2017-02-25 04:34:37,0.615509904692,1975619
24,27.0852729677,0.0453385279412,2.56386637119,0,5944,67.5399715608,8.54154848914,58300780.0,198.018740357,0.0510151908285,198,2.0,2017-02-25 04:34:37,77.0813943919,1975594
24,27.0945066585,0.0441395232357,2.56878731905,0,5945,69.7399143822,8.58627031078,58300780.0,198.02560702,0.0496718990013,198,1.0,2017-02-25 04:34:39,77.0878698947,1975726
23,27.1659027975,0.0494260899712,2.52790302504,0,5895,53.9472343968,7.44701685957,61816408.0,198.0002305,0.0556948389519,198,1.0,2017-02-25 04:34:39,0.615744503955,1975750
23,27.1521344433,0.0501607451029,2.531345638,0,5896,54.1183528715,7.58091085282,61816408.0,198.006623436,0.0565099210808,198,1.0,2017-02-25 04:34:40,0.615982157269,1975870
24,27.1009077642,0.0442445165491,2.57412845135,0,5946,76.987246753,9.50293952859,58300780.0,198.006236659,0.0498034250051,198,1.0,2017-02-25 04:34:40,77.0943439996,1975848
24,27.1106372831,0.0417642920286,2.58038007613,0,5947,80.2582934303,9.3488281687,58300780.0,198.033115906,0.0470103825679,198,1.0,2017-02-25 04:34:41,77.1008171735,1975982
23,27.164826263,0.0506411918418,2.53458317837,0,5897,52.2992327404,7.39668046949,61816408.0,198.031678717,0.0570541362925,198,1.0,2017-02-25 04:34:41,0.616180523548,1976006
23,27.1374412985,0.0512718329125,2.53785667104,0,5898,54.1365699713,7.75185645711,61816408.0,197.98885635,0.0577596244588,198,1.0,2017-02-25 04:34:42,0.61641723994,1976138
24,27.0989457664,0.037693340566,2.58860885727,0,5948,86.7688405471,9.11801608864,58300780.0,197.994994641,0.0424320702463,198,1.0,2017-02-25 04:34:42,77.107289036,1976116
23,27.1510930823,0.051837417353,2.54085975861,0,5899,51.4213824571,7.44583547346,61816408.0,197.98659438,0.0584120944763,198,1.0,2017-02-25 04:34:43,0.616596756365,1976271
24,27.0840249004,0.0406806276906,2.595388441,0,5949,83.0242856676,9.41788867739,58300780.0,198.008420638,0.0457821325834,198,1.0,2017-02-25 04:34:43,77.1137607918,1976245
24,27.1015122038,0.0401276392912,2.60244019803,0,5950,84.2912579558,9.43278268892,58300780.0,198.010494678,0.0451726211479,198,1.0,2017-02-25 04:34:44,77.1202318524,1976378
23,27.1684488768,0.0541560639681,2.54358371422,0,5900,51.6006140369,7.80774618324,61816408.0,198.008261696,0.0610345533445,198,1.0,2017-02-25 04:34:44,0.616779304512,1976406
24,27.1058500831,0.0406060349959,2.60914174773,0,5951,81.5033685023,9.23133725558,58300780.0,197.996480296,0.0457203330865,198,1.0,2017-02-25 04:34:45,77.1267026943,1976509
23,27.1698468433,0.0593874722081,2.54538203734,0,5901,45.0257591551,7.4730328869,61816408.0,198.011963382,0.0669342125831,198,1.0,2017-02-25 04:34:45,0.616847623794,1976535
24,27.1098960804,0.0392928572729,2.61639651091,0,5952,82.5665212379,9.04821237285,58300780.0,198.000005564,0.0442443939723,198,1.0,2017-02-25 04:34:46,77.1331728653,1976635
23,27.1834882261,0.0664356093421,2.54646676951,0,5902,40.3345027812,7.49199369845,61816408.0,198.014188878,0.0748981092853,198,1.0,2017-02-25 04:34:46,0.616855118256,1976659
24,27.1182319849,0.0446586272582,2.62137598791,0,5953,73.0785180452,9.10850480713,58300780.0,197.999835076,0.0502961302647,198,1.0,2017-02-25 04:34:47,77.1396436055,1976754
23,27.1989872191,0.0717073045711,2.54708683193,0,5903,35.8284121978,7.18541490054,61816408.0,198.01617053,0.0808646291001,198,1.0,2017-02-25 04:34:47,0.616820383137,1976780
23,27.2038195927,0.0843899928713,2.54709129398,0,5904,28.86132188,6.81417178831,61816408.0,198.020310678,0.0951812322907,198,1.0,2017-02-25 04:34:48,0.616751430918,1976918
24,27.1241803049,0.0456126521631,2.62604569784,0,5954,71.7119760619,9.13053088079,58300780.0,198.002595781,0.0513761784277,198,1.0,2017-02-25 04:34:48,77.1461139606,1976894
24,27.1285123629,0.0514857261998,2.6290840483,0,5955,61.8070629285,8.88716828508,58300780.0,198.001715624,0.0579994716255,198,1.0,2017-02-25 04:34:49,77.1525849347,1977021
23,27.2361566358,0.102950346829,2.54679335873,0,5905,24.0981133002,6.94661091326,61816408.0,197.984486592,0.11621935009,198,1.0,2017-02-25 04:34:49,0.61668074078,1977045
24,27.1336048663,0.0545449696326,2.63141256868,0,5956,56.0419349238,8.53920798769,58300780.0,198.000605901,0.0614541068767,198,1.0,2017-02-25 04:34:50,77.1590560415,1977153
23,27.2239381268,0.121918489933,2.54637359551,0,5906,19.6861478214,6.72271009875,61816408.0,197.937844264,0.137671549186,198,1.0,2017-02-25 04:34:50,0.616624102404,1977174
23,27.2094656055,0.231754700781,2.54608460442,1,5907,11.2410182359,7.30180050114,61816408.0,197.950804394,0.261790889372,198,1.0,2017-02-25 04:34:51,0.616636327424,1977391
24,27.1130289524,0.0594330814183,2.6327983985,0,5957,47.2478232934,7.84540709338,58300780.0,197.98395997,0.0669519162218,198,1.0,2017-02-25 04:34:51,77.1655276373,1977282
23,27.2094582226,0.247964627783,2.54589609449,1,5908,9.78770916045,6.8033301035,61816408.0,197.950812073,0.280136440887,198,1.0,2017-02-25 04:34:52,0.616665952136,1977513
24,27.1567757473,0.0789105723101,2.63299029315,0,5958,37.4055655678,8.25447431652,58300780.0,198.005605541,0.0889532004781,198,1.0,2017-02-25 04:34:52,77.1719998459,1977422
23,27.2094578058,0.557559172007,2.54617127339,1,5909,4.27048309157,6.6872488108,61816408.0,197.95081982,0.631050449582,198,1.0,2017-02-25 04:34:53,0.616776526838,1977646
24,27.2060614059,0.0843150330244,2.63283797862,0,5959,30.9629122383,7.30503001155,58300780.0,198.013951928,0.0951186249585,198,1.0,2017-02-25 04:34:53,77.1784722678,1977545
23,27.2094578058,0.615379652019,2.54664153395,1,5910,3.59273525237,6.21164888085,61816408.0,197.95081982,0.696747761928,198,1.0,2017-02-25 04:34:54,0.616898632732,1977783
24,27.2094578058,0.14492443858,2.63241480458,1,5960,18.8204144345,7.64049516743,58300780.0,197.95081982,0.163639621312,198,1.0,2017-02-25 04:34:54,77.1849455739,1977727
24,27.2094578058,0.167659157851,2.63201750999,1,5961,17.2093384908,8.0840746899,58300780.0,197.95081982,0.189340954547,198,1.0,2017-02-25 04:34:55,77.1914185258,1977864
23,27.2094578058,0.531671609646,2.54689842285,1,5911,4.46967383882,6.67344939978,61816408.0,197.95081982,0.601697028469,198,1.0,2017-02-25 04:34:55,0.617005798497,1977913
23,27.2094578058,0.591769275812,2.54713489207,1,5912,4.16621802255,6.9261295855,61816408.0,197.95081982,0.669964647578,198,1.0,2017-02-25 04:34:56,0.617118015344,1978055
24,27.2094578058,0.20876203551,2.63176308492,1,5962,13.2060939258,7.72682986052,58300780.0,197.95081982,0.235822626363,198,1.0,2017-02-25 04:34:56,77.1978914051,1977993
24,27.2094578058,0.244530415812,2.63167008541,1,5963,10.7470233856,7.36730374719,58300780.0,197.95081982,0.276293125556,198,1.0,2017-02-25 04:34:57,77.2043640305,1978124
23,27.2094578058,0.587777329898,2.54733386775,1,5913,4.2807631365,7.0685326733,61816408.0,197.95081982,0.665450190094,198,1.0,2017-02-25 04:34:57,0.617228265473,1978184
24,27.2094578058,0.210330766803,2.63141511802,1,5964,13.1758910018,7.76750286636,58300780.0,197.95081982,0.23761130263,198,1.0,2017-02-25 04:34:58,77.2108358272,1978270
24,27.123350761,0.107796529805,2.63098927642,0,5965,23.5110703612,7.09064502359,58300780.0,197.99242089,0.121528336959,198,1.0,2017-02-25 04:35:04,77.2173058649,1979007
23,27.2094513583,0.205792940799,2.54706572244,1,5914,11.4444750437,6.60187435445,61816408.0,197.950822935,0.232521188546,198,1.0,2017-02-25 04:35:04,0.617238035528,1979155
24,27.1692415568,0.108082932882,2.63059833822,0,5966,25.5989516417,7.74370205622,58300780.0,198.017064995,0.121920506498,198,1.0,2017-02-25 04:35:05,77.2237751139,1979187
23,27.2094483623,0.17194168646,2.54667947461,1,5915,14.3688184764,6.9238523654,61816408.0,197.950827871,0.194241074373,198,1.0,2017-02-25 04:35:05,0.617218205471,1979339
24,27.1270235238,0.0978279954389,2.63026428216,0,5967,27.3373475716,7.47943313763,58300780.0,198.05514626,0.110246713057,198,1.0,2017-02-25 04:35:06,77.2302436155,1979372
23,27.1614333923,0.115186538628,2.54628729534,0,5916,21.1698486945,6.82568008126,61816408.0,197.995652429,0.129947150588,198,1.0,2017-02-25 04:35:06,0.617155145272,1979397
23,27.209422557,0.199775556016,2.54596526083,1,5917,12.3709309524,6.92780039516,61816408.0,197.950843027,0.225734854725,198,1.0,2017-02-25 04:35:07,0.617154816751,1979660
24,27.0714529141,0.0889955103243,2.63004963578,0,5968,30.0525912957,7.47782960409,58300780.0,197.975621913,0.100261551645,198,1.0,2017-02-25 04:35:07,77.2367112547,1979532
23,27.209406386,0.222077803248,2.54569499622,1,5918,11.1574841496,6.94699419233,61816408.0,197.950848298,0.250975171589,198,1.0,2017-02-25 04:35:08,0.61716782429,1979828
24,27.063611048,0.0885767056366,2.62982257614,0,5969,29.6591882088,7.34387983338,58300780.0,197.998370382,0.0997639651734,198,1.0,2017-02-25 04:35:08,77.2431783976,1979694
24,27.0787153777,0.0988316040595,2.62947952563,0,5970,27.0770740465,7.48275603642,58300780.0,198.011175299,0.111340036754,198,1.0,2017-02-25 04:35:09,77.2496453017,1979862
23,27.2093947478,0.264733888457,2.54555515396,1,5919,9.07982369646,6.74127428544,61816408.0,197.95085367,0.299264953124,198,1.0,2017-02-25 04:35:09,0.617206306653,1980002
24,27.0830596407,0.086210385473,2.62934422556,0,5971,31.6716946956,7.63339139008,58300780.0,198.019971491,0.0971175751897,198,1.0,2017-02-25 04:35:10,77.2561111226,1980036
23,27.2093799541,0.28814259698,2.54544372941,1,5920,8.49051465483,6.86230412582,61816408.0,197.950861763,0.32578115752,198,1.0,2017-02-25 04:35:10,0.617252605472,1980186
24,27.0802019876,0.096080061316,2.62906077231,0,5972,28.8787112928,7.75786514914,58300780.0,198.029801868,0.108233033586,198,1.0,2017-02-25 04:35:11,77.26257673,1980221
23,27.2093677811,0.349141192629,2.54549701566,1,5921,6.74157174757,6.60486529081,61816408.0,197.950869202,0.394899599669,198,1.0,2017-02-25 04:35:11,0.617323714726,1980365
23,27.2093561112,0.33611066406,2.54550463952,1,5922,7.11347333233,6.70872899229,61816408.0,197.950874598,0.380144035519,198,1.0,2017-02-25 04:35:12,0.617389318792,1980553
24,27.0787469755,0.0986442173433,2.62874871259,0,5973,28.1686881811,7.77013829598,58300780.0,198.011257879,0.111138912978,198,1.0,2017-02-25 04:35:12,77.2690418787,1980395
23,27.2093497727,0.447893932296,2.54562051438,1,5923,5.49236057186,6.90740307562,61816408.0,197.95088311,0.506916813579,198,1.0,2017-02-25 04:35:13,0.617479552622,1980723
24,27.1299547733,0.104387159088,2.6283714302,0,5974,26.0270242911,7.6003117568,58300780.0,198.057510651,0.117671317159,198,1.0,2017-02-25 04:35:13,77.2755067377,1980589
23,27.2093469052,0.739777458011,2.5460553312,1,5924,3.13675895946,6.52723991017,61816408.0,197.950886948,0.838716663375,198,1.0,2017-02-25 04:35:14,0.617609196319,1980912
24,27.16248594,0.119143104057,2.62794853874,0,5975,23.9200392701,7.97838295244,58300780.0,198.013615232,0.134431226032,198,1.0,2017-02-25 04:35:14,77.2819713029,1980755
23,27.2093469052,0.957323215536,2.5466202608,1,5925,2.3730172559,6.39847977045,61816408.0,197.950886948,1.08677407129,198,1.0,2017-02-25 04:35:15,0.617752504705,1981112
24,27.2093469052,0.130285672347,2.62750890632,1,5976,21.1110697753,7.70716949176,58300780.0,197.950886948,0.147191402756,198,1.0,2017-02-25 04:35:15,77.2884356573,1981038
23,27.2093469052,1.23790105178,2.54735532606,1,5926,1.75942020999,6.14473098008,61816408.0,197.950886948,1.4076549078,198,1.0,2017-02-25 04:35:16,0.617907104763,1981282
24,27.2093469052,0.181003113063,2.6271707945,1,5977,15.3166402264,7.77187335855,58300780.0,197.950886948,0.204556493766,198,1.0,2017-02-25 04:35:16,77.2949001526,1981218
23,27.2093469052,0.838893939394,2.54766388655,1,5927,3.01379871793,7.11627374997,61816408.0,197.950886948,0.951729183106,198,1.0,2017-02-25 04:35:17,0.618038792608,1981463
24,27.2093469052,0.185894955679,2.62686744583,1,5978,14.5357942056,7.57542759309,58300780.0,197.950886948,0.210097275179,198,1.0,2017-02-25 04:35:17,77.3013641987,1981399
24,27.2093469052,0.224817304867,2.62662505362,1,5979,12.6882203646,7.9993847355,58300780.0,197.950886948,0.254152329686,198,1.0,2017-02-25 04:35:18,77.3078279213,1981581
23,27.2093469052,1.06458809142,2.5482568894,1,5928,2.13374044521,6.40242932526,61816408.0,197.950886948,1.20941768657,198,1.0,2017-02-25 04:35:18,0.618186349332,1981654
24,27.2093469052,0.295085421942,2.6265427345,1,5980,9.67112160938,8.0067393698,58300780.0,197.950886948,0.333735846868,198,1.0,2017-02-25 04:35:19,77.3142914585,1981773
24,27.1712561793,0.105537635908,2.62611437076,0,5981,23.1094088332,6.83323182664,58300780.0,197.915442827,0.119232969363,198,1.0,2017-02-25 04:35:31,77.3207528718,1983990
23,27.2093439433,0.319397657778,2.5482105172,1,5929,7.60973817734,6.82198017309,61816408.0,197.950884192,0.361416442614,198,1.0,2017-02-25 04:35:31,0.618244584681,1984148
23,27.2093383611,0.307180006551,2.54818678853,1,5930,7.65454672927,6.59929940071,61816408.0,197.950880306,0.347577367329,198,1.0,2017-02-25 04:35:32,0.618302160873,1984343
24,27.1236644879,0.115233893838,2.62567621294,0,5982,21.8921040691,7.06639541309,58300780.0,197.891235286,0.130125596826,198,1.0,2017-02-25 04:35:32,77.3272138877,1984183
23,27.2093301621,0.219576199518,2.54794825098,1,5931,10.8060813722,6.65586331414,61816408.0,197.95087613,0.248333517474,198,1.0,2017-02-25 04:35:33,0.618318955689,1984505
24,27.1000859009,0.107379276664,2.62526652115,0,5983,24.442196345,7.34930838993,58300780.0,197.895228391,0.121206093149,198,1.0,2017-02-25 04:35:33,77.3336740625,1984379
24,27.1033160611,0.099376307124,2.62487589329,0,5984,25.1213613701,6.99022359388,58300780.0,197.894897582,0.112176619412,198,1.0,2017-02-25 04:35:34,77.3401336166,1984543
23,27.2093208715,0.274729194393,2.54786828019,1,5932,8.47873148581,6.53659104518,61816408.0,197.950871224,0.310819131737,198,1.0,2017-02-25 04:35:34,0.618365091247,1984693
23,27.2093208715,0.396271106986,2.54788655339,1,5933,6.35804206249,7.07565885473,61816408.0,197.950871224,0.448659152792,198,1.0,2017-02-25 04:35:35,0.618441591582,1984878
24,27.2093208715,0.135407868868,2.62443999971,1,5985,20.3760736354,7.73497842328,58300780.0,197.950871224,0.153076025687,198,1.0,2017-02-25 04:35:35,77.3465931896,1984806
23,27.2093208715,0.251568213168,2.54785465004,1,5934,8.58341174281,6.0587883684,61816408.0,197.950871224,0.284594607825,198,1.0,2017-02-25 04:35:36,0.618486271347,1985066
24,27.2093208715,0.124985875401,2.62400282576,1,5986,22.0585605351,7.72857129949,58300780.0,197.950871224,0.141289854816,198,1.0,2017-02-25 04:35:36,77.353052024,1984985
23,27.2093208715,0.278960832624,2.54787329987,1,5935,7.85707627974,6.15119552831,61816408.0,197.950871224,0.315643472461,198,1.0,2017-02-25 04:35:37,0.618540885156,1985250
24,27.2093208715,0.150070031578,2.62359300346,1,5987,18.2034554014,7.65977808886,58300780.0,197.950871224,0.169676224321,198,1.0,2017-02-25 04:35:37,77.3595107727,1985180
